dataset,source_dataset,feature_mode,feature_set,model,model_runtime,subject,train_genuine_count,test_genuine_count,train_impostor_count,test_impostor_count,FAR,FRR,EER,Accuracy,AUC,threshold,train_time_ms,inference_time_ms_per_sample,ui_blocking_time_ms,memory_before_bytes,memory_after_bytes
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,PCA Mahalanobis Distance,python_sklearn_pca_mahalanobis,M002,6,4,89,77,0.6103896103896104,0.5,0.5551948051948052,0.3950617283950617,0.4577922077922078,-108.810548471266,0.7992920000106096,0.00019753086369881338,0.015999999959603883,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,PCA Mahalanobis Distance,python_sklearn_pca_mahalanobis,M003,1,2,94,79,0.012658227848101266,0.0,0.006329113924050633,0.9876543209876543,0.9873417721518988,-1.909224077773647,0.5322500001057051,0.00022325925615236715,0.01808399974834174,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,PCA Mahalanobis Distance,python_sklearn_pca_mahalanobis,M004,3,3,92,78,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.41880341880341876,-138.31311333275747,0.6426250001823064,0.00017953088563108058,0.014542001736117527,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,PCA Mahalanobis Distance,python_sklearn_pca_mahalanobis,M005,1,2,94,79,0.0379746835443038,0.0,0.0189873417721519,0.9629629629629629,0.9620253164556962,-1.1516412949039905,0.48462499944434967,0.00017488886958655017,0.014165998436510563,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,PCA Mahalanobis Distance,python_sklearn_pca_mahalanobis,P001,4,3,91,78,0.1794871794871795,0.3333333333333333,0.2564102564102564,0.8148148148148148,0.829059829059829,-51.944547002412065,0.6253329993342049,0.00018416050559967573,0.014917000953573734,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,PCA Mahalanobis Distance,python_sklearn_pca_mahalanobis,P003,3,3,92,78,0.5128205128205128,0.6666666666666666,0.5897435897435896,0.48148148148148145,0.5683760683760684,-105.52884089449537,0.6118749988672789,0.00017129629814456918,0.013875000149710104,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,PCA Mahalanobis Distance,python_sklearn_pca_mahalanobis,P007,3,3,92,78,0.0641025641025641,0.0,0.03205128205128205,0.9382716049382716,0.9743589743589743,-37.627332080831316,0.8236249996116385,0.0001959876420715088,0.015874999007792212,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,PCA Mahalanobis Distance,python_sklearn_pca_mahalanobis,P008,6,5,89,76,0.5263157894736842,0.6,0.5631578947368421,0.4691358024691358,0.5394736842105263,-96.3087134636529,0.5780829997092951,0.00017953086317442127,0.014541999917128123,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,PCA Mahalanobis Distance,python_sklearn_pca_mahalanobis,P009,8,6,87,75,0.02666666666666667,0.0,0.013333333333333334,0.9753086419753086,0.9888888888888889,-19.66788800365603,0.5399169986048946,0.00016820987734661932,0.013625000065076165,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,PCA Mahalanobis Distance,python_sklearn_pca_mahalanobis,P010,3,3,92,78,0.11538461538461539,0.0,0.057692307692307696,0.8888888888888888,0.8931623931623931,-72.80540348855641,0.6050829997548135,0.0001707777738812621,0.01383299968438223,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,One-Class SVM,python_sklearn_oneclass_svm,A001,7,5,88,76,0.3026315789473684,0.4,0.35131578947368425,0.691358024691358,0.7026315789473684,-0.16477790316400198,0.6426660002034623,0.000987654318494067,0.07999999979801942,2033860608,2033860608
collected_data_analysis,collected_data_analysis,current,collected_stored_browser_baseline_features,One-Class SVM,python_sklearn_oneclass_svm,A003,3,2,92,79,0.13924050632911392,0.0,0.06962025316455696,0.8641975308641975,0.9050632911392406,-0.0875750587412051,0.5755410002166172,0.0007705802551002161,0.062417000663117506,2033860608,2033860608
