attempt_id,hold_mean_ms,hold_std_ms,down_down_mean_ms,down_down_std_ms,up_down_mean_ms,up_down_std_ms,up_up_mean_ms,down_up_mean_ms,chars_per_second,backspace_count,repeat_count,composition_ratio,keyup_coverage,timing_coverage,text_length
c39d1796-94c3-481b-a37c-d7540520fc6f,972.9704761904783,2425.4077238358545,153.40880503144655,164.35310846497103,25.804014598537766,144.0481849327604,743.5903448275901,1103.0775641025662,1.8652669934498762,3.0,33.0,0.2880404267265581,0.9523809523809523,0.9523809523809523,129.0
e0d78fdd-7182-4225-bd94-ec0df277bb0a,377.68774834435453,1120.356239561938,191.32662337662367,281.55631130214283,69.37535714286746,293.3421453084516,434.578125,573.5723333333184,1.708784794275983,6.0,31.0,0.294151376146789,0.96875,0.96875,125.0
54d75a88-fafe-44f0-8c54-a0d64daab6d5,489.8922580644789,1254.2920023526826,150.47792207792267,155.4674264320102,29.17883211683251,196.85861072762796,384.09931506848676,642.6499999999613,2.8327882362030223,1.0,0.0,0.2936320754716981,0.950920245398773,0.950920245398773,66.0
6a20542f-12d1-492c-b2fc-26d85b6d4c9e,63.59568965512103,16.182117589994284,109.15913043478909,48.73075788927968,45.48608695657357,52.516355857179434,109.235652173926,172.90869565214152,4.282994923857868,0.0,0.0,0.34796238244514105,1.0,1.0,54.0
5c0fc32f-e1a4-4046-9e94-8c5b4b8f4d5b,70.37419354839511,18.58916844533448,99.06630434784229,33.92056666521968,28.69891304348636,40.376175429293426,99.09130434785038,169.4586956522063,4.7903670074351785,0.0,0.0,0.350293542074364,1.0,1.0,44.0
8c928634-5fe8-4f30-8db5-b66bc0f18300,231.11079136630613,418.90289352057704,147.59782608695653,119.1804790621564,11.014615385177043,170.5734820727372,232.3694656488436,379.3434782602649,2.638806086846425,3.0,0.0,0.2964889466840052,0.9858156028368794,0.9858156028368794,54.0
6ebfcbce-25d3-49c5-9ecf-c74a2e1516b1,61.56611570254091,16.056015343327008,107.59416666667288,60.62184465426391,46.06999999992549,62.56208329864862,107.82166666664804,169.34583333339543,4.083865648526039,3.0,0.0,0.3465648854961832,1.0,1.0,53.0
39e01df8-b623-4b4b-a6ca-b313ed361268,120.77685185128615,26.605337832589903,142.14018691588785,119.82911653715537,20.52429906599154,123.9790725790583,141.38317757009347,262.9990654199898,2.8871391076115485,0.0,0.0,0.3016666666666667,1.0,1.0,44.0
bf5c6129-764e-46e8-88ea-70cf156944a9,183.38412698387864,260.628608052324,125.76640000000596,96.50518323405288,-10.641666666418313,149.51192905760266,155.47868852457796,309.2127999997437,3.3493427704752277,0.0,0.0,0.3037974683544304,0.984375,0.984375,53.0
8150e601-d407-4bab-8232-69ec4b2e73a1,72.99204545459625,102.24426325504183,149.3159544159608,130.22219637689085,79.5319999999553,141.98541938823053,152.60600000000426,222.3319088319619,3.35404839358219,10.0,0.0,0.308117062396466,1.0,1.0,176.0
