dataset,source_dataset,feature_mode,model,subject,phase,elapsed_ms,train_time_ms,inference_batch_ms,inference_time_ms_per_sample,memory_before_bytes,memory_after_bytes,genuine_training_samples,evaluated_subjects,EER,completed_at
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,30,train_and_infer,342.7900419992511,66.41662500078382,276.3734169984673,0.2763734169984673,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,31,train_and_infer,354.4661249998171,65.85850000010396,288.60762499971315,0.28860762499971315,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,32,train_and_infer,180.35320700073498,68.25404099981824,112.09916600091674,0.11209916600091674,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,33,train_and_infer,223.00479200021073,66.20412500160455,156.80066699860618,0.15680066699860618,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,34,train_and_infer,270.81304199964507,67.38304200007406,203.429999999571,0.203429999999571,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,35,train_and_infer,268.6351239990472,66.64404099865351,201.9910830003937,0.2019910830003937,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,36,train_and_infer,288.94450000188954,67.25412500054517,221.69037500134436,0.22169037500134436,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,37,train_and_infer,213.45483399818477,66.02054199902341,147.43429199916136,0.14743429199916136,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,38,train_and_infer,285.73945899916,69.55191700035357,216.1875419988064,0.2161875419988064,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,39,train_and_infer,346.7199159986194,67.36074999935227,279.35916599926713,0.27935916599926713,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,40,train_and_infer,337.38349999839556,66.95312499869033,270.43037499970524,0.27043037499970524,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,41,train_and_infer,344.79437499976484,67.02045800011547,277.7739169996494,0.2777739169996494,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,42,train_and_infer,276.5473330000532,68.47333299992897,208.07400000012422,0.20807400000012422,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,43,train_and_infer,297.24541600080556,66.48191600106657,230.763499999739,0.230763499999739,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,44,train_and_infer,329.4655829977273,66.96533299873408,262.50024999899324,0.26250024999899324,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,45,train_and_infer,328.9060419992893,65.45600000026752,263.4500419990218,0.2634500419990218,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,46,train_and_infer,251.3676669987035,66.49716699939745,184.87049999930605,0.18487049999930605,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,47,train_and_infer,202.26720800019393,67.40291599999182,134.8642920002021,0.1348642920002021,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,48,train_and_infer,222.05312400001276,68.43708300038998,153.61604099962278,0.15361604099962278,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,49,train_and_infer,231.07116700157349,72.39379200109397,158.67737500047951,0.15867737500047951,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,50,train_and_infer,336.3374989985459,71.54579099915281,264.7917079993931,0.2647917079993931,2033860608.0,2033860608.0,,,,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,all,data_efficiency,7235.90137499923,,,,,,1.0,50.0,0.39933673469387765,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,all,data_efficiency,7484.920999999304,,,,,,2.0,50.0,0.3971224489795918,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,all,data_efficiency,8878.940667000279,,,,,,5.0,50.0,0.4003367346938776,
mmc_enriched_features,mmc,enriched,Device-Aware Template kNN,all,data_efficiency,13309.83550000019,,,,,,10.0,50.0,0.4020102040816327,
