dataset,source_dataset,feature_mode,feature_set,model,model_runtime,subject,train_genuine_count,test_genuine_count,train_impostor_count,test_impostor_count,FAR,FRR,EER,Accuracy,AUC,threshold,train_time_ms,inference_time_ms_per_sample,ui_blocking_time_ms,memory_before_bytes,memory_after_bytes,adaptive_selected_feature_count
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s010,200,200,10000,10000,0.005,0.005,0.005,0.995,0.9997025,0.12921074458577925,406.51216699916404,0.0007181372547718495,7.324999998672865,266649600,266649600,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s011,200,200,10000,10000,0.015,0.015,0.015,0.985,0.9989804999999999,0.443309098632904,421.97008299990557,0.0007418913724797997,7.567291999293957,266649600,266649600,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s012,200,200,10000,10000,0.0228,0.025,0.0239,0.977156862745098,0.997796,0.22521677046725164,400.77150000070105,0.0006835090197473262,6.9717920014227275,266649600,266649600,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s013,200,200,10000,10000,0.055,0.055,0.055,0.945,0.98946,0.021039295731072157,433.8296669993724,0.0007489010785516881,7.638791001227219,266649600,266649600,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s015,200,200,10000,10000,0.0631,0.065,0.06405,0.9368627450980392,0.98841,0.025521754831749833,426.29083399879164,0.0008613644115707846,8.785916998022003,266649600,266649600,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s016,200,200,10000,10000,0.11,0.11,0.11,0.89,0.95662225,0.00183872899472342,341.99016700222273,0.0005571813726776015,5.683250001311535,266649600,266649600,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s017,200,200,10000,10000,0.0226,0.025,0.0238,0.9773529411764705,0.9968505000000001,0.02293335626151126,358.7872079988301,0.0005661846080329269,5.7750830019358546,266649600,266649600,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s018,200,200,10000,10000,0.0289,0.03,0.029449999999999997,0.971078431372549,0.9947170000000001,0.1321897684597537,406.80116600196925,0.0009752736275236113,9.947791000740835,266649600,266649600,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s019,200,200,10000,10000,0.005,0.005,0.005,0.995,0.9998635,0.05826410804297788,377.5042499983101,0.0005713317645416942,5.827583998325281,266649600,266649600,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s020,200,200,10000,10000,0.09,0.09,0.09,0.91,0.9736189999999999,0.04629965557458207,392.6042079983745,0.0007610743138202987,7.762958000967046,266649600,266649600,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s021,200,200,10000,10000,0.1018,0.1,0.1009,0.898235294117647,0.957845,0.004353267675379727,389.12524999977904,0.0005862092157436636,5.979334000585368,266649600,266649600,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s022,200,200,10000,10000,0.0014,0.0,0.0007,0.9986274509803922,0.9999804999999999,0.2014805511094128,270.36695900096674,0.00040964048999811377,4.17833299798076,266649600,266649600,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s024,200,200,10000,10000,0.005,0.005,0.005,0.995,0.9998090000000002,0.06908926431868949,358.03450000094017,0.0006361193136042714,6.488416998763569,266649600,266649600,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s025,200,200,10000,10000,0.015,0.015,0.015,0.985,0.9990264999999999,0.007196695763758908,373.4604580022278,0.0005600367648202889,5.712375001166947,266649600,266649600,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s026,200,200,10000,10000,0.0178,0.02,0.0189,0.9821568627450981,0.9980375,0.12951360382933425,414.68341700237943,0.0007628512745820141,7.781083000736544,266649600,266649600,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s027,200,200,10000,10000,0.057,0.055,0.056,0.9430392156862745,0.985735,0.0060162206107383055,384.6250829992641,0.0005978063724315315,6.097624998801621,266649600,266649600,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s028,200,200,10000,10000,0.0205,0.02,0.02025,0.9795098039215686,0.9981685,0.01618973115706564,371.6806250013178,0.0005528186271726108,5.63874999716063,266649600,266649600,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s029,200,200,10000,10000,0.0385,0.04,0.03925,0.9614705882352941,0.9933375,0.04180421334765287,416.69058299885364,0.0007405309802647132,7.553415998700075,266649600,266649600,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s030,200,200,10000,10000,0.005,0.005,0.005,0.995,0.9993609999999999,0.09972570761863302,401.0419580008602,0.0007118219607446899,7.260583999595838,266649600,266649600,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s031,200,200,10000,10000,0.14,0.14,0.14,0.86,0.9342524999999999,0.01286785055032351,425.57454200141365,0.0008222099998366663,8.386541998333996,266649600,266649600,not_enabled
dsl,dsl,current,dsl_current_h_dd_ud,LightGBM Classifier,python_lightgbm,s032,200,200,10000,10000,0.195,0.195,0.195,0.805,0.8783875,0.01295866069568326,499.469834001502,0.0010559191176463512,10.770374999992782,266649600,266649600,not_enabled
