dataset,source_dataset,feature_mode,model,subject,phase,elapsed_ms,train_time_ms,inference_batch_ms,inference_time_ms_per_sample,memory_before_bytes,memory_after_bytes,adaptive_selected_feature_count,genuine_training_samples,evaluated_subjects,EER,completed_at
dsl,dsl,current,LightGBM Classifier,s028,train_and_infer,377.31937499847845,371.6806250013178,5.63874999716063,0.0005528186271726108,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,s029,train_and_infer,424.2439989975537,416.69058299885364,7.553415998700075,0.0007405309802647132,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,s030,train_and_infer,408.302542000456,401.0419580008602,7.260583999595838,0.0007118219607446899,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,s031,train_and_infer,433.96108399974764,425.57454200141365,8.386541998333996,0.0008222099998366663,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,s032,train_and_infer,510.2402090014948,499.469834001502,10.770374999992782,0.0010559191176463512,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,s033,train_and_infer,380.9220000002824,374.7475829986797,6.174417001602706,0.000605335000157128,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,s034,train_and_infer,484.10912500185077,474.39837500132853,9.71075000052224,0.0009520343137766901,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,s035,train_and_infer,402.9757089992927,396.521999999095,6.453709000197705,0.0006327165686468338,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,s036,train_and_infer,211.30799999809824,207.579457997781,3.7285420003172476,0.000365543333364436,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,s037,train_and_infer,426.2478749988077,418.32625000097323,7.921624997834442,0.0007766299017484748,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,s038,train_and_infer,385.31024999610963,379.2160419980064,6.094207998103229,0.0005974713723630617,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,s039,train_and_infer,388.3714180010429,381.7555839996203,6.615834001422627,0.0006486111766100614,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,s040,train_and_infer,385.97412500166683,379.5816250021744,6.392499999492429,0.0006267156862247479,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,s041,train_and_infer,390.94891599961556,383.95029100138345,6.998624998232117,0.000686139705709031,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,s042,train_and_infer,397.97037500102306,391.7697090000729,6.20066600095015,0.000607908431465701,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,s043,train_and_infer,293.7078749964712,289.920749997691,3.7871249987802003,0.00037128676458629415,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,s044,train_and_infer,372.3659999996016,365.694625001197,6.671374998404644,0.0006540563723926122,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,s046,train_and_infer,398.13800000047195,391.00725000025705,7.130750000214903,0.0006990931372759709,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,s047,train_and_infer,390.54004199715564,384.0160420004395,6.523999996716157,0.0006396078428153094,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,s048,train_and_infer,418.9137079993088,409.3191249994561,9.594582999852719,0.0009406453921424234,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,s049,train_and_infer,313.13929200041457,308.6821670003701,4.457125000044471,0.00043697303922004616,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,s050,train_and_infer,421.569873997214,413.01970799759147,8.55016599962255,0.000838251568590446,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,s051,train_and_infer,411.43654199913726,402.18341699801385,9.253125001123408,0.0009071691177571969,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,s052,train_and_infer,274.449750999338,268.7061670003459,5.743583998992108,0.0005630964704894223,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,s053,train_and_infer,388.0547909975576,381.0670829989249,6.987707998632686,0.0006850694116306555,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,s054,train_and_infer,407.2523340000771,399.20954199988046,8.042792000196641,0.0007885090196271217,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,s055,train_and_infer,369.95758400007617,363.9252920002036,6.032291999872541,0.0005914011764580922,266649600.0,266649600.0,not_enabled,,,,
dsl,dsl,current,LightGBM Classifier,s056,train_and_infer,404.9733749998268,396.86683299805736,8.106542001769412,0.000794759019781315,266649600.0,266649600.0,not_enabled,,,,
