dataset,source_dataset,feature_mode,model,subject,phase,elapsed_ms,train_time_ms,inference_batch_ms,inference_time_ms_per_sample,memory_before_bytes,memory_after_bytes,adaptive_selected_feature_count,genuine_training_samples,evaluated_subjects,EER,completed_at
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s019,train_and_infer,428.73545899783494,422.9421249983716,5.793333999463357,0.0005679739215160153,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s020,train_and_infer,454.89637500213576,447.0890420016076,7.8073330005281605,0.0007654248039733491,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s021,train_and_infer,441.49062499855063,435.46062499808613,6.030000000464497,0.0005911764706337743,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s022,train_and_infer,293.7925419973908,290.2117919984448,3.5807499989459757,0.00035105392146529175,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s024,train_and_infer,407.9057079979975,403.44037499744445,4.465333000553073,0.0004377777451522621,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s025,train_and_infer,401.1037510026654,396.1383340028988,4.965416999766603,0.0004868055882124121,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s026,train_and_infer,471.9490829993447,463.9666250004666,7.98245799887809,0.0007825939214586362,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s027,train_and_infer,440.0265829972341,433.0343330002506,6.992249996983446,0.0006855147055866124,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s028,train_and_infer,366.70083300123224,361.66804200183833,5.03279099939391,0.0004934108822935206,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s029,train_and_infer,462.54087499983143,455.4113329977554,7.12954200207605,0.0006989747060858872,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s030,train_and_infer,451.60412499899394,445.031958999607,6.572165999386925,0.0006443299999398947,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s031,train_and_infer,474.16216599958716,466.0095409999485,8.152624999638647,0.0007992769607488869,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s032,train_and_infer,476.6263750025246,467.5221670004248,9.104208002099767,0.0008925694119705655,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s033,train_and_infer,378.6352499992063,373.51850000050035,5.116749998705927,0.0005016421567358752,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s034,train_and_infer,466.00012500130106,457.80787500189035,8.192249999410706,0.0008031617646481084,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s035,train_and_infer,446.0448339996219,439.7006670005794,6.3441669990425,0.0006219771567688725,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s036,train_and_infer,212.5165420002304,209.05970800231444,3.4568339979159646,0.00033890529391332984,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s037,train_and_infer,475.7579170000099,467.81462500075577,7.943291999254143,0.0007787541175739356,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s038,train_and_infer,438.74920699818176,433.48854099895107,5.260665999230696,0.000515751568552029,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s039,train_and_infer,444.59316700158524,438.38070800120477,6.212459000380477,0.0006090646078804389,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s040,train_and_infer,421.02750099729747,414.5614589979232,6.4660419993742835,0.0006339256862131651,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s041,train_and_infer,429.0330420008104,422.61612500078627,6.416917000024114,0.0006291095098062857,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s042,train_and_infer,421.6972079957486,415.97470799752045,5.722499998228159,0.000561029411590996,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s043,train_and_infer,314.12162499691476,309.7722499987867,4.349374998128042,0.00042640931354196484,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s044,train_and_infer,418.21812499620137,412.06908299864153,6.149041997559834,0.0006028472546627288,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s046,train_and_infer,460.7763749991136,453.99108299898217,6.785292000131449,0.0006652247058952401,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s047,train_and_infer,448.25958300134516,442.1978329992271,6.06175000211806,0.0005942892158939275,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s048,train_and_infer,462.50620799764874,454.3099999973492,8.19620800029952,0.0008035498039509334,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s049,train_and_infer,360.1784159982344,355.9588749994873,4.219540998747107,0.00041368049007324575,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s050,train_and_infer,480.4707910006982,472.3649160005152,8.105875000183005,0.000794693627468922,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s051,train_and_infer,475.48695799923735,466.5689579996979,8.917999999539461,0.0008743137254450452,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s052,train_and_infer,305.68329200104927,300.64225000023725,5.041042000812013,0.0004942198040011778,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s053,train_and_infer,441.1797079992539,434.49308299750555,6.686625001748325,0.0006555514707596397,2632728576.0,2632728576.0,96.0,,,,
dsl_enriched_features,dsl,enriched,LightGBM Classifier,s054,train_and_infer,465.8638320033788,459.1351660019427,6.728666001436068,0.000659673137395693,2632728576.0,2632728576.0,96.0,,,,
