dataset,model,model_runtime,subject,train_genuine_count,test_genuine_count,train_impostor_count,test_impostor_count,FAR,FRR,EER,Accuracy,AUC,threshold,train_time_ms,inference_time_ms_per_sample,ui_blocking_time_ms,memory_before_bytes,memory_after_bytes,tf_num_tensors,tf_num_bytes
mmc,LightGBM Classifier,browser_lightgbm_histogram_leafwise,46,20,20,980,980,0.3122448979591837,0.3,0.30612244897959184,0.688,0.7943367346938776,0.01100434942664194,3085.7999999988824,0.011,11,not_available,not_available,not_available,not_available
mmc,LightGBM Classifier,browser_lightgbm_histogram_leafwise,47,20,20,980,980,0.32551020408163267,0.35,0.3377551020408163,0.674,0.7381122448979592,0.01346624942099572,2855.7000000011176,0.009699999999254942,9.699999999254942,not_available,not_available,not_available,not_available
mmc,LightGBM Classifier,browser_lightgbm_histogram_leafwise,48,20,20,980,980,0.35,0.35,0.35,0.65,0.6273979591836735,0.013964131030065628,2754.4000000003725,0.008900000000372528,8.900000000372529,not_available,not_available,not_available,not_available
mmc,LightGBM Classifier,browser_lightgbm_histogram_leafwise,49,20,20,980,980,0.35,0.35,0.35,0.65,0.7137244897959184,0.010855908732089583,2905.2000000011176,0.007799999998882413,7.799999998882413,not_available,not_available,not_available,not_available
mmc,LightGBM Classifier,browser_lightgbm_histogram_leafwise,50,20,20,980,980,0.35,0.35,0.35,0.65,0.6664285714285715,0.011896832601494092,3207.7000000011176,0.00959999999962747,9.599999999627471,not_available,not_available,not_available,not_available
mmc,1D-CNN TFJS,browser_worker,1,20,20,980,980,0.14489795918367346,0.15,0.14744897959183673,0.855,0.8856122448979592,0.5128823518753052,3279.4000000003725,0.707,707,not_available,not_available,30,30846772
mmc,1D-CNN TFJS,browser_worker,2,20,20,980,980,0.35,0.35,0.35,0.65,0.789795918367347,0.4831700623035431,1715.7999999988824,0.04040000000037253,40.40000000037253,not_available,not_available,48,30861956
mmc,1D-CNN TFJS,browser_worker,3,20,20,980,980,0.1989795918367347,0.2,0.19948979591836735,0.801,0.8618877551020409,0.5035755038261414,1703.800000000745,0.03959999999962747,39.59999999962747,not_available,not_available,66,30877140
mmc,1D-CNN TFJS,browser_worker,4,20,20,980,980,0.1,0.1,0.1,0.9,0.9652551020408163,0.48178476095199585,1726.800000000745,0.0395,39.5,not_available,not_available,84,30892324
mmc,1D-CNN TFJS,browser_worker,5,20,20,980,980,0.1377551020408163,0.15,0.14387755102040817,0.862,0.9400510204081632,0.49023574590682983,1719.9000000003725,0.043300000000745055,43.30000000074506,not_available,not_available,102,30907508
mmc,1D-CNN TFJS,browser_worker,6,20,20,980,980,0.28469387755102044,0.3,0.2923469387755102,0.715,0.8203061224489796,0.5223982334136963,1715.300000000745,0.04029999999888241,40.29999999888241,not_available,not_available,120,30922692
mmc,1D-CNN TFJS,browser_worker,7,20,20,980,980,0.5,0.5,0.5,0.5,0.5038265306122449,0.4804227650165558,1713,0.03979999999888241,39.79999999888241,not_available,not_available,138,30937876
mmc,1D-CNN TFJS,browser_worker,8,20,20,980,980,0.4816326530612245,0.5,0.49081632653061225,0.518,0.5264285714285715,0.48684704303741455,1717.7999999988824,0.04540000000037253,45.40000000037253,not_available,not_available,156,30953060
mmc,1D-CNN TFJS,browser_worker,9,20,20,980,980,0.2163265306122449,0.2,0.20816326530612245,0.784,0.8609183673469388,0.5153273344039917,1704.300000000745,0.03839999999850988,38.399999998509884,not_available,not_available,174,30968244
mmc,1D-CNN TFJS,browser_worker,10,20,20,980,980,0.15,0.15,0.15,0.85,0.9011224489795918,0.49454471468925476,1718,0.04210000000149012,42.100000001490116,not_available,not_available,192,30983428
mmc,1D-CNN TFJS,browser_worker,11,20,20,980,980,0.2,0.2,0.2,0.8,0.8780102040816327,0.4813920557498932,1730.3999999985099,0.03870000000111759,38.70000000111759,not_available,not_available,210,30998612
mmc,1D-CNN TFJS,browser_worker,12,20,20,980,980,0.05102040816326531,0.05,0.050510204081632655,0.949,0.9836224489795918,0.5760096311569214,1714.7999999988824,0.03770000000111759,37.70000000111759,not_available,not_available,228,31013796
mmc,1D-CNN TFJS,browser_worker,13,20,20,980,980,0.35,0.35,0.35,0.65,0.748061224489796,0.49829375743865967,1714.199999999255,0.0425,42.5,not_available,not_available,246,31028980
mmc,1D-CNN TFJS,browser_worker,14,20,20,980,980,0.09897959183673469,0.1,0.09948979591836735,0.901,0.9633163265306123,0.4903607964515686,1719.300000000745,0.04109999999962747,41.09999999962747,not_available,not_available,264,31044164
mmc,1D-CNN TFJS,browser_worker,15,20,20,980,980,0.35,0.35,0.35,0.65,0.6663265306122449,0.5031059384346008,1714.5999999996275,0.03709999999962747,37.09999999962747,not_available,not_available,282,31059348
mmc,1D-CNN TFJS,browser_worker,16,20,20,980,980,0.2602040816326531,0.25,0.25510204081632654,0.74,0.8527040816326531,0.48806867003440857,1723.2999999988824,0.04790000000037253,47.90000000037253,not_available,not_available,300,31074532
